Registered,131,8/15/2017 8:56,FN_F_131,LN_131,F,46
Registered,132,8/15/2017 8:56,FN_M_132,LN_132,M,41
---,,,,,,
Registered,133,8/15/2017 8:58,FN_M_133,LN_133,M,40
---,,,,,,
Registered,134,8/15/2017 9:00,FN_F_134,LN_134,F,29
---,,,,,,
Registered,135,8/15/2017 9:02,FN_F_135,LN_135,F,22
Registered,136,8/15/2017 9:02,FN_F_136,LN_136,F,46
Registered,137,8/15/2017 9:02,FN_F_137,LN_137,F,49
---,,,,,,
Registered,138,8/15/2017 9:04,FN_M_138,LN_138,M,44
---,,,,,,
Registered,139,8/15/2017 9:06,FN_F_139,LN_139,F,17
Registered,140,8/15/2017 9:06,FN_M_140,LN_140,M,27
---,,,,,,
Registered,141,8/15/2017 9:08,FN_M_141,LN_141,M,32
Registered,142,8/15/2017 9:08,FN_F_142,LN_142,F,52
Registered,143,8/15/2017 9:08,FN_M_143,LN_143,M,26
---,,,,,,
Registered,144,8/15/2017 9:10,FN_F_144,LN_144,F,58
Registered,145,8/15/2017 9:10,FN_M_145,LN_145,M,51
---,,,,,,
Registered,146,8/15/2017 9:12,FN_F_146,LN_146,F,23
---,,,,,,
Registered,147,8/15/2017 9:14,FN_M_147,LN_147,M,55
Registered,148,8/15/2017 9:14,FN_F_148,LN_148,F,56
---,,,,,,
Registered,149,8/15/2017 9:16,FN_F_149,LN_149,F,42
---,,,,,,
Registered,150,8/15/2017 9:18,FN_F_150,LN_150,F,33
---,,,,,,
Registered,151,8/15/2017 9:20,FN_F_151,LN_151,F,19
---,,,,,,
Registered,152,8/15/2017 9:22,FN_M_152,LN_152,M,35
Registered,153,8/15/2017 9:22,FN_F_153,LN_153,F,57
Registered,154,8/15/2017 9:22,FN_F_154,LN_154,F,30
---,,,,,,
Registered,155,8/15/2017 9:24,FN_F_155,LN_155,F,57
---,,,,,,
Registered,156,8/15/2017 9:26,FN_M_156,LN_156,M,58
Registered,157,8/15/2017 9:26,FN_M_157,LN_157,M,22
---,,,,,,
Registered,158,8/15/2017 9:28,FN_F_158,LN_158,F,54
---,,,,,,
Registered,159,8/15/2017 9:30,FN_F_159,LN_159,F,40
Registered,160,8/15/2017 9:30,FN_M_160,LN_160,M,27
---,,,,,,
Registered,161,8/15/2017 9:32,FN_F_161,LN_161,F,47
Registered,162,8/15/2017 9:32,FN_M_162,LN_162,M,21
Registered,163,8/15/2017 9:32,FN_F_163,LN_163,F,16
---,,,,,,
Registered,164,8/15/2017 9:34,FN_M_164,LN_164,M,23
DidNotStart,19,8/15/2017 9:34,,,,
---,,,,,,
Registered,165,8/15/2017 9:36,FN_F_165,LN_165,F,25
Registered,166,8/15/2017 9:36,FN_F_166,LN_166,F,18
Registered,167,8/15/2017 9:36,FN_F_167,LN_167,F,34
---,,,,,,
Registered,168,8/15/2017 9:38,FN_M_168,LN_168,M,21
Registered,169,8/15/2017 9:38,FN_F_169,LN_169,F,17
Registered,170,8/15/2017 9:38,FN_F_170,LN_170,F,38
---,,,,,,
Registered,171,8/15/2017 9:40,FN_M_171,LN_171,M,23
Registered,172,8/15/2017 9:40,FN_M_172,LN_172,M,17
Registered,173,8/15/2017 9:40,FN_F_173,LN_173,F,24
DidNotStart,134,8/15/2017 9:40,,,,
---,,,,,,
Registered,174,8/15/2017 9:42,FN_F_174,LN_174,F,33
Registered,175,8/15/2017 9:42,FN_M_175,LN_175,M,16
Registered,176,8/15/2017 9:42,FN_F_176,LN_176,F,46
---,,,,,,
Registered,177,8/15/2017 9:44,FN_F_177,LN_177,F,16
Registered,178,8/15/2017 9:44,FN_M_178,LN_178,M,54
Registered,179,8/15/2017 9:44,FN_F_179,LN_179,F,48
---,,,,,,
Registered,180,8/15/2017 9:46,FN_F_180,LN_180,F,50
Registered,181,8/15/2017 9:46,FN_F_181,LN_181,F,56
Registered,182,8/15/2017 9:46,FN_M_182,LN_182,M,55
---,,,,,,
Registered,183,8/15/2017 9:48,FN_F_183,LN_183,F,48
Registered,184,8/15/2017 9:48,FN_F_184,LN_184,F,23
---,,,,,,
Registered,185,8/15/2017 9:50,FN_M_185,LN_185,M,42
Registered,186,8/15/2017 9:50,FN_F_186,LN_186,F,47
---,,,,,,
Registered,187,8/15/2017 9:52,FN_M_187,LN_187,M,59
Registered,188,8/15/2017 9:52,FN_F_188,LN_188,F,20
---,,,,,,
Registered,189,8/15/2017 9:54,FN_M_189,LN_189,M,16
Registered,190,8/15/2017 9:54,FN_F_190,LN_190,F,39
Registered,191,8/15/2017 9:54,FN_M_191,LN_191,M,19
---,,,,,,
Registered,192,8/15/2017 9:56,FN_F_192,LN_192,F,25
---,,,,,,
Registered,193,8/15/2017 9:58,FN_M_193,LN_193,M,17
---,,,,,,
Registered,194,8/15/2017 10:00,FN_F_194,LN_194,F,21
Registered,195,8/15/2017 10:00,FN_M_195,LN_195,M,54
Registered,196,8/15/2017 10:00,FN_F_196,LN_196,F,30
---,,,,,,
Registered,197,8/15/2017 10:02,FN_F_197,LN_197,F,54
Registered,198,8/15/2017 10:02,FN_M_198,LN_198,M,28
---,,,,,,
Registered,199,8/15/2017 10:04,FN_F_199,LN_199,F,23
---,,,,,,
Registered,200,8/15/2017 10:06,FN_M_200,LN_200,M,18
Registered,201,8/15/2017 10:06,FN_F_201,LN_201,F,45
---,,,,,,
Registered,202,8/15/2017 10:08,FN_F_202,LN_202,F,57
Registered,203,8/15/2017 10:08,FN_M_203,LN_203,M,32
Registered,204,8/15/2017 10:08,FN_F_204,LN_204,F,27
---,,,,,,
Registered,205,8/15/2017 10:10,FN_M_205,LN_205,M,28
Registered,206,8/15/2017 10:10,FN_M_206,LN_206,M,18
---,,,,,,
Registered,207,8/15/2017 10:12,FN_F_207,LN_207,F,49
---,,,,,,
Registered,208,8/15/2017 10:14,FN_M_208,LN_208,M,18
DidNotStart,143,8/15/2017 10:14,,,,
---,,,,,,
Registered,209,8/15/2017 10:16,FN_M_209,LN_209,M,39
---,,,,,,
Registered,210,8/15/2017 10:18,FN_F_210,LN_210,F,16
---,,,,,,
Registered,211,8/15/2017 10:20,FN_F_211,LN_211,F,34
Registered,212,8/15/2017 10:20,FN_M_212,LN_212,M,29
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
---,,,,,,
,,,,,,
Started,13,8/15/2017 10:22,8/15/2017 10:22,,,
Started,14,8/15/2017 10:22,8/15/2017 10:22,,,
Started,15,8/15/2017 10:22,8/15/2017 10:22,,,
Started,16,8/15/2017 10:22,8/15/2017 10:22,,,
Started,17,8/15/2017 10:22,8/15/2017 10:22,,,
Started,18,8/15/2017 10:22,8/15/2017 10:22,,,
Started,19,8/15/2017 10:22,8/15/2017 10:22,,,
Started,20,8/15/2017 10:22,8/15/2017 10:22,,,
Started,21,8/15/2017 10:22,8/15/2017 10:22,,,
Started,22,8/15/2017 10:22,8/15/2017 10:22,,,
Started,23,8/15/2017 10:22,8/15/2017 10:22,,,
Started,24,8/15/2017 10:22,8/15/2017 10:22,,,
Started,25,8/15/2017 10:22,8/15/2017 10:22,,,
Started,26,8/15/2017 10:22,8/15/2017 10:22,,,
Started,27,8/15/2017 10:22,8/15/2017 10:22,,,
Started,28,8/15/2017 10:22,8/15/2017 10:22,,,
Started,29,8/15/2017 10:22,8/15/2017 10:22,,,
Started,30,8/15/2017 10:22,8/15/2017 10:22,,,
Started,31,8/15/2017 10:22,8/15/2017 10:22,,,
---,,,,,,
OnCourse,12,8/15/2017 10:24,1106.402743,,,
OnCourse,13,8/15/2017 10:24,1093.704488,,,
OnCourse,14,8/15/2017 10:24,1145.558241,,,
OnCourse,15,8/15/2017 10:24,820.4045006,,,
OnCourse,16,8/15/2017 10:24,1109.645244,,,
OnCourse,17,8/15/2017 10:24,1233.561921,,,
OnCourse,18,8/15/2017 10:24,939.9238846,,,
OnCourse,19,8/15/2017 10:24,965.8231458,,,
OnCourse,20,8/15/2017 10:24,1105.34681,,,
OnCourse,21,8/15/2017 10:24,840.8640744,,,
OnCourse,22,8/15/2017 10:24,1055.68484,,,
OnCourse,23,8/15/2017 10:24,583.7751153,,,
OnCourse,24,8/15/2017 10:24,1135.239044,,,
OnCourse,25,8/15/2017 10:24,1166.433792,,,
OnCourse,26,8/15/2017 10:24,985.6494314,,,
OnCourse,27,8/15/2017 10:24,1189.759192,,,
OnCourse,28,8/15/2017 10:24,1018.809429,,,
OnCourse,29,8/15/2017 10:24,831.7754629,,,
OnCourse,30,8/15/2017 10:24,713.5811215,,,
OnCourse,31,8/15/2017 10:24,802.3394911,,,
Started,32,8/15/2017 10:24,8/15/2017 10:24,,,
Started,33,8/15/2017 10:24,8/15/2017 10:24,,,
Started,34,8/15/2017 10:24,8/15/2017 10:24,,,
Started,35,8/15/2017 10:24,8/15/2017 10:24,,,
Started,36,8/15/2017 10:24,8/15/2017 10:24,,,
Started,37,8/15/2017 10:24,8/15/2017 10:24,,,
Started,38,8/15/2017 10:24,8/15/2017 10:24,,,
Started,39,8/15/2017 10:24,8/15/2017 10:24,,,
Started,40,8/15/2017 10:24,8/15/2017 10:24,,,
Started,41,8/15/2017 10:24,8/15/2017 10:24,,,
Started,42,8/15/2017 10:24,8/15/2017 10:24,,,
Started,43,8/15/2017 10:24,8/15/2017 10:24,,,
Started,44,8/15/2017 10:24,8/15/2017 10:24,,,
Started,45,8/15/2017 10:24,8/15/2017 10:24,,,
Started,46,8/15/2017 10:24,8/15/2017 10:24,,,
Started,47,8/15/2017 10:24,8/15/2017 10:24,,,
Started,48,8/15/2017 10:24,8/15/2017 10:24,,,
Started,49,8/15/2017 10:24,8/15/2017 10:24,,,
Started,50,8/15/2017 10:24,8/15/2017 10:24,,,
Started,51,8/15/2017 10:24,8/15/2017 10:24,,,
---,,,,,,
OnCourse,12,8/15/2017 10:26,2145.150084,,,
OnCourse,13,8/15/2017 10:26,2182.597986,,,
OnCourse,14,8/15/2017 10:26,2236.653863,,,
OnCourse,15,8/15/2017 10:26,1572.106222,,,
OnCourse,16,8/15/2017 10:26,2262.780136,,,
OnCourse,17,8/15/2017 10:26,2438.489228,,,
OnCourse,18,8/15/2017 10:26,1783.387163,,,
OnCourse,19,8/15/2017 10:26,1968.31304,,,
OnCourse,20,8/15/2017 10:26,2321.861118,,,
OnCourse,21,8/15/2017 10:26,1778.679253,,,
OnCourse,22,8/15/2017 10:26,2158.525476,,,
OnCourse,23,8/15/2017 10:26,1610.23596,,,
OnCourse,24,8/15/2017 10:26,2285.347352,,,
OnCourse,25,8/15/2017 10:26,2347.344376,,,
OnCourse,26,8/15/2017 10:26,2074.102713,,,
OnCourse,27,8/15/2017 10:26,2338.664476,,,
OnCourse,28,8/15/2017 10:26,2007.818997,,,
OnCourse,29,8/15/2017 10:26,1776.106827,,,
OnCourse,30,8/15/2017 10:26,1504.323429,,,
OnCourse,31,8/15/2017 10:26,1621.311495,,,
OnCourse,32,8/15/2017 10:26,773.4066972,,,
OnCourse,33,8/15/2017 10:26,1044.767433,,,
OnCourse,34,8/15/2017 10:26,786.1223818,,,
OnCourse,35,8/15/2017 10:26,848.8001471,,,
OnCourse,36,8/15/2017 10:26,1083.843251,,,
OnCourse,37,8/15/2017 10:26,1028.999824,,,
OnCourse,38,8/15/2017 10:26,1093.231673,,,
OnCourse,39,8/15/2017 10:26,803.0461234,,,
OnCourse,40,8/15/2017 10:26,1128.730295,,,
OnCourse,41,8/15/2017 10:26,993.1466051,,,
OnCourse,42,8/15/2017 10:26,780.9147975,,,
OnCourse,43,8/15/2017 10:26,1093.255791,,,
OnCourse,44,8/15/2017 10:26,884.5975058,,,
OnCourse,45,8/15/2017 10:26,1023.384831,,,
OnCourse,46,8/15/2017 10:26,931.4128365,,,
OnCourse,47,8/15/2017 10:26,680.067496,,,
OnCourse,48,8/15/2017 10:26,855.8824222,,,
OnCourse,49,8/15/2017 10:26,780.0981193,,,
OnCourse,50,8/15/2017 10:26,1036.713013,,,
OnCourse,51,8/15/2017 10:26,1147.413664,,,
Started,52,8/15/2017 10:26,8/15/2017 10:26,,,
Started,53,8/15/2017 10:26,8/15/2017 10:26,,,
Started,54,8/15/2017 10:26,8/15/2017 10:26,,,
Started,55,8/15/2017 10:26,8/15/2017 10:26,,,
Started,56,8/15/2017 10:26,8/15/2017 10:26,,,
Started,57,8/15/2017 10:26,8/15/2017 10:26,,,
Started,58,8/15/2017 10:26,8/15/2017 10:26,,,
Started,59,8/15/2017 10:26,8/15/2017 10:26,,,
Started,60,8/15/2017 10:26,8/15/2017 10:26,,,
Started,61,8/15/2017 10:26,8/15/2017 10:26,,,
Started,62,8/15/2017 10:26,8/15/2017 10:26,,,
Started,63,8/15/2017 10:26,8/15/2017 10:26,,,
Started,64,8/15/2017 10:26,8/15/2017 10:26,,,
Started,65,8/15/2017 10:26,8/15/2017 10:26,,,
Started,66,8/15/2017 10:26,8/15/2017 10:26,,,
Started,67,8/15/2017 10:26,8/15/2017 10:26,,,
Started,68,8/15/2017 10:26,8/15/2017 10:26,,,
Started,69,8/15/2017 10:26,8/15/2017 10:26,,,
Started,70,8/15/2017 10:26,8/15/2017 10:26,,,
Started,71,8/15/2017 10:26,8/15/2017 10:26,,,
---,,,,,,
OnCourse,12,8/15/2017 10:28,3154.910128,,,
OnCourse,13,8/15/2017 10:28,3253.076662,,,
OnCourse,14,8/15/2017 10:28,3270.033082,,,
OnCourse,15,8/15/2017 10:28,2393.969449,,,
OnCourse,16,8/15/2017 10:28,3511.342093,,,
OnCourse,17,8/15/2017 10:28,3575.870478,,,
OnCourse,18,8/15/2017 10:28,2561.649515,,,
OnCourse,19,8/15/2017 10:28,3041.784237,,,
OnCourse,20,8/15/2017 10:28,3470.47361,,,
OnCourse,21,8/15/2017 10:28,2672.678042,,,
OnCourse,22,8/15/2017 10:28,3176.224088,,,
OnCourse,23,8/15/2017 10:28,2478.065012,,,
OnCourse,24,8/15/2017 10:28,3333.017662,,,
OnCourse,25,8/15/2017 10:28,3541.103652,,,
OnCourse,26,8/15/2017 10:28,3133.628772,,,
OnCourse,27,8/15/2017 10:28,3622.123081,,,
OnCourse,28,8/15/2017 10:28,3083.073313,,,
OnCourse,29,8/15/2017 10:28,2694.325102,,,
OnCourse,30,8/15/2017 10:28,2241.572584,,,
OnCourse,31,8/15/2017 10:28,2401.122948,,,
OnCourse,32,8/15/2017 10:28,1570.27204,,,
OnCourse,33,8/15/2017 10:28,2035.062499,,,
OnCourse,34,8/15/2017 10:28,1712.048213,,,
OnCourse,35,8/15/2017 10:28,1684.686999,,,
OnCourse,36,8/15/2017 10:28,2387.681921,,,
OnCourse,37,8/15/2017 10:28,1637.116759,,,
OnCourse,38,8/15/2017 10:28,2200.091535,,,
OnCourse,39,8/15/2017 10:28,1542.330662,,,
OnCourse,40,8/15/2017 10:28,2048.158555,,,
OnCourse,41,8/15/2017 10:28,2137.312438,,,
OnCourse,42,8/15/2017 10:28,1763.021637,,,
OnCourse,43,8/15/2017 10:28,2207.788256,,,
OnCourse,44,8/15/2017 10:28,1929.668022,,,
OnCourse,45,8/15/2017 10:28,1911.841361,,,
OnCourse,46,8/15/2017 10:28,1735.666159,,,
OnCourse,47,8/15/2017 10:28,1634.12358,,,
OnCourse,48,8/15/2017 10:28,1619.165014,,,
OnCourse,49,8/15/2017 10:28,1510.020884,,,
OnCourse,50,8/15/2017 10:28,2002.981231,,,
OnCourse,51,8/15/2017 10:28,2319.684877,,,
OnCourse,52,8/15/2017 10:28,1060.68318,,,
OnCourse,53,8/15/2017 10:28,1100.285211,,,
OnCourse,54,8/15/2017 10:28,1217.301832,,,
OnCourse,55,8/15/2017 10:28,1027.211042,,,
OnCourse,56,8/15/2017 10:28,1082.078181,,,
OnCourse,57,8/15/2017 10:28,777.1038483,,,
OnCourse,58,8/15/2017 10:28,1336.932955,,,
OnCourse,59,8/15/2017 10:28,998.8188714,,,
OnCourse,60,8/15/2017 10:28,707.4515568,,,
OnCourse,61,8/15/2017 10:28,579.3694018,,,
OnCourse,62,8/15/2017 10:28,1046.674222,,,
OnCourse,63,8/15/2017 10:28,806.7077473,,,
OnCourse,64,8/15/2017 10:28,858.1811289,,,
OnCourse,65,8/15/2017 10:28,1311.737707,,,
OnCourse,66,8/15/2017 10:28,725.4787858,,,
OnCourse,67,8/15/2017 10:28,843.345126,,,
OnCourse,68,8/15/2017 10:28,917.0360447,,,
OnCourse,69,8/15/2017 10:28,882.1583021,,,
OnCourse,70,8/15/2017 10:28,1128.373292,,,
OnCourse,71,8/15/2017 10:28,1019.963379,,,
Started,72,8/15/2017 10:28,8/15/2017 10:28,,,
Started,73,8/15/2017 10:28,8/15/2017 10:28,,,
Started,74,8/15/2017 10:28,8/15/2017 10:28,,,
Started,75,8/15/2017 10:28,8/15/2017 10:28,,,
Started,76,8/15/2017 10:28,8/15/2017 10:28,,,
Started,77,8/15/2017 10:28,8/15/2017 10:28,,,
Started,78,8/15/2017 10:28,8/15/2017 10:28,,,
Started,79,8/15/2017 10:28,8/15/2017 10:28,,,
Started,80,8/15/2017 10:28,8/15/2017 10:28,,,
Started,81,8/15/2017 10:28,8/15/2017 10:28,,,
Started,82,8/15/2017 10:28,8/15/2017 10:28,,,
Started,83,8/15/2017 10:28,8/15/2017 10:28,,,
